f1,f2,f3,label
6.443615,6.476047,8.99835,0
9.06653,2.032711,7.592325,1
7.987617999999999,6.6682179999999995,9.511759,1
6.68646,8.89152,1.4177680000000001,1
8.672479,1.4703620000000002,3.7411199999999996,0
4.939198,3.699178,0.39876300000000003,0
0.9702200000000001,2.962126,1.224784,0
9.077399,3.4035889999999998,8.987473,1
9.879636,7.985823,6.388793,1
0.018534000000000002,3.981117,6.6146970000000005,1
0.649335,6.126455,6.823794,1
5.017975,8.241563000000001,9.849039999999999,1
9.711925,3.590161,9.194609,1
7.289339,9.593371000000001,5.927558,1
2.555497,7.152342,7.987535,1
0.555932,6.975008,7.153911,0
4.960832,3.542703,9.381733,1
7.52382,5.996429,2.985518,0
2.1228849999999997,9.809313000000001,5.508948999999999,1
8.050875999999999,5.35799,0.8313139999999999,0
8.948151,0.025923,2.413922,0
9.619294,8.34148,4.497047,1
5.493823,2.484583,3.8076879999999997,0
9.459591,0.961598,6.485322,0
4.504302,5.867055000000001,9.399789,1
1.8634849999999998,2.385307,0.201276,0
2.19462,5.7102260000000005,1.12723,1
1.068216,1.9585439999999998,8.008295,0
1.9844669999999998,0.422216,6.253855000000001,0
8.763697,0.750903,3.778553,0
3.235486,7.586241,0.307274,0
8.547839,6.792597,7.1155,1
2.659652,6.515289,5.080262,1
8.900596,5.281537999999999,8.509507000000001,1
0.991764,9.636738000000001,1.34071,1
1.5952819999999999,9.349005,2.076346,1
9.771221,8.330200999999999,5.18351,1
9.081103,8.962063,2.792438,1
6.548304,3.099712,5.011666,0
9.892309,2.127166,8.148283000000001,1
8.642455,3.228544,7.075099000000001,1
8.510082,5.584606,8.638266999999999,1
5.221344,9.978976,1.561826,1
9.327982,3.638172,0.396375,0
1.968373,5.579885,7.634121,1
4.5419480000000005,0.42656000000000005,3.3660650000000003,0
3.526272,8.377730999999999,6.186395,1
0.504897,4.334678,5.970542,1
7.5632220000000006,3.045641,6.690402000000001,1
8.630247,5.328668,5.575151,1
5.307645,7.136977000000001,0.668216,0
0.775149,1.064591,3.73483,0
6.644475999999999,1.368951,3.7929980000000003,0
1.795511,7.159063000000001,2.276677,1
5.536794,8.463072,8.740363,1
2.79775,4.710906,5.189043,0
7.756546000000001,1.879445,6.434277,0
7.208113000000001,2.0094279999999998,0.238384,0
9.146405,0.9066,7.151383999999999,0
1.971191,0.886214,2.665076,0
2.2551650000000003,6.458074,9.802092,1
3.617137,2.078768,9.372458,1
0.54184,8.112822,5.195622,1
2.823727,0.38466500000000003,3.700561,1
2.26411,0.134838,6.967067,0
2.1442650000000003,7.205450999999999,1.9879799999999999,1
8.11205,9.139365,1.212225,0
0.025578999999999998,3.877301,8.698909,1
0.335375,8.501,6.331419,1
0.5797680000000001,5.703878,3.1064439999999998,0
3.816699,8.302067,4.461198,1
8.686731,8.161759,7.2207,0
8.296597,4.187767,0.42306400000000005,1
1.393217,2.411044,1.7315330000000002,0
1.550409,2.9437580000000003,9.588509,1
6.821059,8.287417,3.856732,1
6.788417,0.18815199999999999,1.108947,0
5.892029,4.215392,8.489794,1
2.517458,2.950992,6.3491550000000005,1
1.112751,3.5698550000000004,2.15503,0
7.7576220000000005,2.5780939999999997,9.85021,1
4.989138,1.5817430000000001,8.656106,1
4.525501,8.244615,8.115535000000001,1
6.532032,1.9722669999999998,8.502995,1
2.160419,9.611941999999999,0.688635,1
3.8273330000000003,9.178429,7.761177,1
2.12942,4.110332,7.5489809999999995,1
7.680186999999999,9.704011,2.651519,1
2.282105,2.501729,4.588647,0
4.083472,3.2447529999999998,3.8107900000000003,0
1.489368,1.926325,9.955533,1
3.898592,8.458528999999999,1.341849,1
8.07047,2.030484,4.111458,0
1.208912,1.872634,8.242595,1
5.982966,5.791575,6.580503,1
5.495586,9.232022,9.100961999999999,1
1.733752,3.689608,5.048934,0
6.934361999999999,8.859724,4.426197,1
0.786049,4.38173,6.445130000000001,1
2.8402580000000004,7.786980000000001,0.74365,1
9.817463,4.855108,2.808532,0
6.727742,1.051126,4.364708,0
6.842702,0.945212,6.373861,0
0.177234,5.4748220000000005,0.11598,0
9.164431,5.164914,7.728210000000001,1
4.0246379999999995,2.154407,4.522522,0
6.536137,0.9676530000000001,9.495327,1
8.754632,0.23897800000000002,0.287124,0
5.094086,3.095656,9.598471,1
4.146782,3.9631790000000002,4.532536,1
4.908391,0.9063969999999999,3.327772,0
6.381219000000001,3.4437519999999995,6.996611,1
8.608666,4.724819999999999,1.6444419999999997,0
6.879227,6.166965,7.443992,1
7.1346169999999995,6.939319,2.791759,1
7.178297,3.0788830000000003,4.461344,0
6.174539,4.059815,4.0942110000000005,1
8.022994,8.626747,1.310805,1
9.533144,4.638577,8.017009,1
8.08233,5.013619,1.460013,0
9.738439999999999,3.1044560000000003,9.324301,1
9.271419999999999,6.768292,0.033030000000000004,0
3.707612,2.82479,2.295287,1
5.903673,6.756631,3.158292,1
