f1,f2,f3,label
6.677258999999999,5.152133,2.982455,0
9.874437,8.817701,4.786266,1
7.118725,2.990575,1.964403,0
6.1282440000000005,8.449696000000001,2.6044080000000003,1
7.592623,0.8598450000000001,5.76316,0
1.2550709999999998,5.92406,8.62692,1
7.816036,1.068024,8.051717,1
7.118628,3.250062,4.883653,1
8.402194999999999,7.8661080000000005,4.071172,1
6.683808999999999,8.857439,8.07722,1
1.848014,0.041624,2.913719,0
8.491319,5.5181260000000005,0.68381,0
6.377971,6.446969999999999,9.841609,1
2.3710310000000003,8.468529,7.585783999999999,0
9.536552,5.637501,7.5285779999999995,1
8.887563,2.41223,0.45106599999999997,0
0.27833800000000003,4.522238,5.56639,1
3.3796769999999996,3.64361,0.764681,0
3.6852339999999995,3.678401,3.203949,0
9.196527,3.8877589999999995,8.260495,1
0.334729,8.102103999999999,3.2075400000000003,1
6.570632000000001,0.793324,2.892827,0
6.430825,0.421404,2.762365,0
2.8336349999999997,3.213431,2.608146,0
7.735669000000001,8.174536999999999,0.07412,1
1.8181470000000002,0.838802,6.343037000000001,0
4.517201999999999,9.546987,7.679933999999999,1
3.4347449999999995,5.940428,9.288227000000001,1
4.042532,2.495767,6.4752339999999995,0
3.2890910000000004,9.36806,6.720349000000001,1
9.789465,9.482714,5.038305,1
2.696145,7.646451,5.735073000000001,0
5.820988,5.809193,1.54716,0
6.647995,7.890197,3.142515,1
7.437183,0.822449,4.878926,1
6.7628770000000005,4.167153,4.6414029999999995,0
6.66292,1.116637,1.4185729999999999,0
0.48469700000000004,8.138923,9.671927,0
7.621636,4.710233000000001,2.897262,1
2.356684,8.632335000000001,0.749594,1
4.441528,2.296754,5.816807,1
0.186952,8.959323,2.2547189999999997,1
9.781772,7.133646000000001,8.496064,1
1.300799,3.137467,7.350058,1
4.254104,8.768632,7.91573,1
6.907553999999999,7.587657000000001,5.012964,1
2.29789,7.910226,4.846971,1
6.542561,5.596565,2.832246,0
7.893319,8.649054,2.073611,1
7.608376,4.32833,5.704406,1
1.461976,4.200469,3.934796,1
7.337936,1.2848549999999999,0.726492,0
0.053486,8.642221000000001,6.330842,1
6.229878,1.343806,1.4902309999999999,0
9.254032,6.337201,3.182342,1
1.933766,6.014588,6.7806809999999995,1
4.663641,8.854291,7.907356,1
3.1826209999999997,3.611762,9.662165,1
7.812232000000001,3.596961,7.407371,1
4.8818150000000005,8.133863,6.742208,1
6.776085000000001,3.07305,1.8963419999999998,0
4.416856,3.3865730000000003,1.5337319999999999,0
9.723774,4.716074,9.467481,1
0.730662,6.248161,1.484626,0
5.1024519999999995,9.391982,7.666321000000001,1
3.0037439999999997,7.328486,2.92967,0
0.9254479999999999,0.337041,5.966143,0
8.470903999999999,2.708351,0.7425649999999999,0
5.781402,2.638907,8.252953999999999,0
6.02548,9.786685,3.8691459999999998,1
4.502758999999999,3.3366269999999996,7.406795,1
9.584788,8.89142,0.627726,1
8.283402,8.294047,2.972313,1
5.622533,5.901984,2.103121,1
6.239025,8.069263000000001,2.355244,1
0.777615,3.097809,9.956919000000001,1
5.736716,8.209872,6.757275,1
7.996557000000001,0.626422,7.511450999999999,1
3.963049,4.918245,7.732738,1
3.8096650000000003,8.360463000000001,8.235077,1
6.65451,1.20739,3.380213,0
7.109374000000001,5.483333999999999,8.825025,1
3.552598,1.180269,8.058328,1
4.278078,8.015246000000001,0.88923,0
6.225119,7.646505,1.776991,1
8.272926,9.288442,6.720992999999999,1
4.206686,4.453730999999999,5.783812,1
2.814194,4.018888,0.109419,0
5.226278,3.489632,1.7457490000000002,0
8.972966,0.570773,5.684051,0
1.7510419999999998,3.742378,6.855777000000001,1
1.757625,7.745007000000001,6.043914,1
5.3915120000000005,7.820905000000001,2.2044200000000003,1
7.109346,8.925412,5.900414,1
3.379143,1.6842259999999998,9.332384,1
5.703115,9.441804,5.662042,0
2.931436,7.407789999999999,3.265045,1
7.978563,8.949096,4.429966,1
2.6914740000000004,1.285744,5.758726,0
9.03075,1.8026400000000002,2.4318419999999996,0
9.623545,4.636262,8.086701,1
3.561674,3.987115,8.048923,1
5.671341,7.381308,3.134153,1
6.823111,8.796194999999999,2.303849,1
6.203984999999999,5.568893,1.65895,0
4.517989,6.088916,3.912154,1
7.37466,9.67088,1.658561,1
1.4735200000000002,4.090404,0.827673,0
8.726664999999999,8.914373,7.829956,1
2.9014889999999998,5.878879,9.229156,1
3.2601869999999997,2.363309,9.947286,0
1.159504,2.251134,9.837845,1
7.8200270000000005,1.496795,1.546037,0
7.585711,5.458191,9.547479,1
5.129071,1.20604,1.365781,0
5.296443,2.193454,7.699656,1
1.107828,5.529612,6.311448,1
1.408491,5.540604,2.582146,1
7.903913,2.529432,4.751976,0
4.780566,4.589821,6.426906,1
6.086615,7.972942999999999,4.938609,1
3.4311339999999997,4.486088,8.632697,1
5.692128,9.998478,5.162796,0
2.191932,2.862453,5.01168,0
8.392064,1.323128,7.309075999999999,1
6.863732000000001,9.891223,4.469233,1
2.420655,9.221209,3.831062,1
3.811029,0.257968,9.801814,1
8.23091,4.740423000000001,3.569971,1
9.226511,2.202668,0.22224899999999997,0
2.201146,5.385046,5.90721,1
8.247499000000001,0.918891,7.692838,1
2.242019,5.001915,6.440118,1
4.8931379999999995,0.909351,3.873396,0
0.13055999999999998,7.704458,4.515014,1
7.962426,4.316828,3.839234,1
9.057250999999999,7.409203999999999,7.85538,1
9.611873,8.077629,3.2024,1
3.462675,9.109611,6.206097,1
0.028501,3.898935,8.349735,1
8.90085,4.789853,1.376271,0
5.699204,5.249668,1.107781,0
2.954126,5.622795,9.771353,0
9.939622,3.610586,7.109888000000001,1
1.019791,4.965268,7.280634,0
3.042897,0.483034,2.444682,0
9.592645,8.650779,8.215745,1
2.549714,6.565481,1.8916650000000002,1
1.355334,3.267936,5.244552,1
8.517603999999999,6.352333,2.884302,1
1.975127,2.655655,2.388281,0
6.266241,9.498169,0.9116219999999999,1
4.463437,8.192257000000001,7.917695,1
8.675291,0.36237600000000003,4.011906,0
9.013155000000001,2.227651,7.889081,1
8.793132,9.780746,3.013432,0
3.048683,8.257984,7.203003,1
4.610317,0.087305,3.038017,0
2.74296,5.426298,8.500195,1
4.924467,9.411817,6.2952330000000005,1
7.604074000000001,4.212927,6.8942380000000005,1
4.575304,0.9061440000000001,4.5473,0
3.133795,2.4363810000000004,5.151326999999999,0
2.2171279999999998,8.164760000000001,2.0753909999999998,1
6.422743,9.278395,6.832097999999999,1
9.3657,9.870114,7.618505,1
5.296412,6.118698999999999,1.117861,1
